idx,category,cd_l1,gt_b0,pred_b0,gt_b1,pred_b1,w2_h0,w2_h1,w1_h0,bd_h0,bd_h1,n_gt_h0,n_pred_h0,n_gt_h1,n_pred_h1,topo_error
439,car,8.42384435236454,1,1,0,0,0.0017217622033485012,0.003014975664788352,0.02719899542667917,0.00020162581181355256,0.0012963145881123021,256,256,682,796,0.004736737868136854
440,car,8.698849938809872,1,1,0,0,0.0005093425026033036,0.0015894094816835509,0.00734822019447118,0.00011146745019068472,0.000445054737866362,256,256,798,824,0.0020987519842868545
441,car,7.618488278239965,1,1,0,0,0.00046526395636106526,0.0016640477350329096,0.006320203949585411,0.0001637531018086058,0.00034342055361979306,256,256,750,805,0.002129311691393975
442,car,8.286592550575733,1,1,0,0,0.0008010430082425805,0.0014555422615029027,0.009567597072787516,0.00013289778919307882,0.0003167848740510222,256,256,793,846,0.002256585269745483
443,car,7.319658063352108,1,1,0,0,0.000773868810367026,0.0014865622693703091,0.01196087899042803,0.00013005458792973148,0.0002229652935480447,256,256,726,833,0.002260431079737335
444,car,8.051035925745964,1,1,0,0,0.0003037137529666205,0.0012973881858420672,0.0032600034445294077,9.61883580292873e-05,0.0003077783254401044,256,256,722,761,0.0016011019388086876
445,car,9.27935354411602,1,1,0,0,0.0013543115313903815,0.0021916887028195467,0.020612630246762555,0.00014710001435824186,0.0004067097835982912,256,256,687,863,0.003546000234209928
446,car,9.27012600004673,1,1,0,0,0.001785281436578929,0.0019138020775733627,0.0282658756734981,0.00015917307309619693,0.0004425591573573788,256,256,685,822,0.0036990835141522916
447,car,6.987634114921093,1,1,0,0,0.0015469510242233622,0.002170130366393732,0.024315988047541554,0.00027174431324905363,0.00036939580977272176,256,256,673,818,0.003717081390617094
448,car,6.7677367478609085,1,1,0,0,0.00034602276990006365,0.001572319985314893,0.003082880572599109,0.000267429065410163,0.00020596865817797128,256,256,738,779,0.0019183427552149567
449,car,7.484272588044405,1,1,0,0,0.000563010166687696,0.0013631167996763314,0.007576006451277593,0.00026921560863655755,0.0004919686073339043,256,256,717,794,0.0019261269663640274
450,watercraft,3.950520884245634,1,1,0,0,0.00014885797238671313,0.000479581074845418,0.0013005769281879377,7.237899315003411e-05,0.00012292883546337222,256,256,664,694,0.0006284390472321311
451,watercraft,5.933533422648907,1,1,0,0,0.0012160022358580428,0.0013784127967060135,0.019295661576312614,0.00011400403334394416,0.00014340981048187058,256,256,587,813,0.0025944150325640566
452,watercraft,4.541279748082161,1,1,0,0,0.0006447887947556589,0.0006424679953734782,0.009636148189638106,0.000109308683407643,0.00010416886458307089,256,256,633,712,0.0012872567901291371
453,watercraft,7.119277026504278,1,1,0,0,0.0002471230587665891,0.001212275315608668,0.0024887773330779074,0.00013026013742668818,0.00017008330371069214,256,256,800,830,0.0014593983743752571
454,watercraft,3.9520077407360077,1,1,0,0,0.000650557992888797,0.001361125309219174,0.009387049094534177,0.0002726303412594459,0.0006722609095113864,256,256,473,563,0.002011683302107971
455,watercraft,11.429894715547562,1,1,0,0,0.00031468085728068645,0.002595618515815792,0.004034178606007524,0.00010829338036777523,0.0004422183688181326,256,256,877,803,0.0029102993730964785
456,watercraft,5.545058287680149,1,1,0,0,0.0001999754189166472,0.0011644526493427279,0.002804073032659663,2.2696792969172964e-05,0.00022725211478893012,256,256,713,736,0.0013644280682593751
457,watercraft,5.476109683513641,1,1,0,0,0.000966103089506704,0.0010541176291933353,0.014658141954360784,0.00014581003566851926,0.0005465869196144954,256,256,754,817,0.0020202207187000392
458,watercraft,3.0285161919891834,1,1,0,0,9.608697911403932e-05,0.0008056733321249869,0.0008594579291000015,4.1467288658445347e-05,0.00046758309897745653,256,256,607,604,0.0009017603112390262
459,watercraft,6.394173949956894,1,1,0,0,0.001269266708522063,0.0020953949643717634,0.01761030311343842,0.0005724888919249357,0.0011461999400175066,256,256,559,712,0.0033646616728938263
460,watercraft,5.101632792502642,1,1,0,0,0.001297708343238327,0.0014095914835434902,0.019530907301205148,0.00040370029256923,0.0005323619479187447,256,256,562,699,0.0027072998267818173
461,watercraft,4.033389035612345,1,1,0,0,0.0007012673027715426,0.0006664851384759139,0.006777608524471387,0.0005298455292339788,0.00011165595512284431,256,256,566,700,0.0013677524412474564
462,watercraft,5.926093086600304,1,1,0,0,0.0009775941311403972,0.002095294734349057,0.015508049358756945,7.38452202668717e-05,0.0015360625343401944,256,256,693,772,0.003072888865489454
463,watercraft,4.473528359085321,1,1,0,0,0.0007417808837754734,0.0011505179508404424,0.011443028547138748,0.00017718919350440555,0.0008572876120011577,256,256,481,743,0.0018922988346159158
464,watercraft,7.157949730753899,1,1,0,0,0.000593104553582893,0.0015697077660906521,0.007732992857739877,9.407307784317989e-05,0.00017168961911481696,256,256,716,729,0.002162812319673545
465,watercraft,7.236554753035307,1,1,0,0,0.0010478965276118067,0.0015240487841109642,0.016590690643121138,0.00011908572319224708,0.00026547570545778446,256,256,676,822,0.002571945311722771
466,watercraft,7.641064934432507,1,1,0,0,0.0024511763226261326,0.0030416816486224267,0.037768031353746206,0.0006180543419894644,0.0018661376718697338,256,256,665,811,0.005492857971248559
467,watercraft,2.94292951002717,1,1,0,0,0.00026443384957868036,0.00076510125597721,0.0025922653227557066,0.00018038550284624308,0.0005349415284095977,256,256,416,400,0.0010295351055558905
468,watercraft,3.7320395931601524,1,1,0,0,0.0007094182748807625,0.0007540693531241679,0.00454566294760659,0.0003299145015213355,0.0005351987193270638,256,256,704,725,0.0014634876280049305
469,watercraft,7.18044675886631,1,1,0,0,0.001353172845135659,0.00212787202765985,0.021386372822367276,0.0001282826997734798,0.0005255257827555837,256,256,585,713,0.003481044872795509
470,watercraft,5.865225568413734,1,1,0,0,0.0011823615021379693,0.0014167947883635067,0.01858058556762373,0.00013553726987227104,0.00014728125075629914,256,256,629,794,0.002599156290501476
471,watercraft,7.94689916074276,1,1,0,0,0.0014991248586755997,0.0024260640057971006,0.023415721219821082,0.00022061424141264275,0.0005473523958703704,256,256,684,768,0.0039251888644727005
472,watercraft,7.760242093354464,1,1,0,0,0.0015542272224039369,0.0025515875928501163,0.02445705329730749,0.00019829035547989536,0.0005497863826599558,256,256,664,850,0.004105814815254053
473,watercraft,5.878854542970657,1,1,0,0,0.0005726659572184073,0.001121494382287928,0.008831745412455915,7.027506116829424e-05,0.00031653069842041653,256,256,727,831,0.0016941603395063355
474,watercraft,8.31947848200798,1,1,0,0,0.0007491597721251491,0.0014494411727190629,0.01060835118618732,0.00010723493027567604,0.00018857767306623566,256,256,757,841,0.0021986009448442118
475,watercraft,5.363396368920803,1,1,0,0,0.0013351660172353675,0.0017015363538656902,0.021061791512744708,0.00021574035247533176,0.00031737954059162546,256,256,549,770,0.0030367023711010575
476,watercraft,8.117412216961384,1,1,0,0,0.002173607025373541,0.0026476843100723593,0.03377446815670645,0.00040228444124067175,0.0008940934628618621,256,256,719,841,0.0048212913354459
477,watercraft,7.160748820751905,1,1,0,0,0.0015193802081301842,0.0022596077906979076,0.023080057091736012,0.0002839186444848162,0.00037672117542985597,256,256,643,709,0.0037789879988280916
478,watercraft,6.212614942342043,1,1,0,0,0.0005277970041534655,0.0015220143551060064,0.006293947190426669,0.00032737955679085066,0.0007504634902305158,256,256,713,758,0.002049811359259472
479,watercraft,5.721452180296183,1,1,0,0,0.00023864845985420574,0.0004835595105950629,0.0014031440696665321,0.0002121956053107053,9.37204649586812e-05,256,256,797,760,0.0007222079704492687
480,watercraft,6.857589352875948,1,1,0,0,0.0010813138623628682,0.0017343400431223915,0.016258577954999524,0.00019636886752814474,0.00019656826269922765,256,256,773,817,0.0028156539054852597
481,watercraft,9.731756523251534,1,1,0,0,0.0013904068544240884,0.0019112520142409773,0.02171222848122584,0.00024456225249163614,0.00024878633153512436,256,256,748,844,0.003301658868665066
482,watercraft,3.939439542591572,1,1,0,0,0.0006794336171048014,0.0008580256514575298,0.010718498925155024,5.494947234265511e-05,0.0001544786969124912,256,256,544,719,0.0015374592685623314
483,watercraft,5.300430115312338,1,1,0,0,0.0008794962819991793,0.0012451703359623845,0.013083661459926408,0.00016396428358182984,0.00019087682416336817,256,256,613,767,0.0021246666179615637
484,watercraft,4.276631399989128,1,1,0,0,0.0005268755039940425,0.0009850611264621066,0.008313957833644305,4.7977004338336376e-05,0.0001144002981390336,256,256,573,718,0.001511936630456149
485,watercraft,9.507529437541962,1,1,0,0,0.002293551580138924,0.0037827354358727808,0.03592946933930578,0.000204119478943352,0.0007351824925841029,256,256,617,704,0.006076287016011705
486,watercraft,5.7388488203287125,1,1,0,0,0.00022821493437914632,0.001035600816089964,0.00281475210342622,8.823800993853939e-05,0.0001899812129779305,256,256,853,829,0.0012638157504691104
487,watercraft,5.627383477985859,1,1,0,0,0.00043471136397933566,0.0008366533542995965,0.005510166368127805,0.00023231081196771605,0.00031991938017152235,256,256,704,813,0.001271364718278932
488,watercraft,5.300864111632109,1,1,0,0,0.0007686529229048464,0.0008445963406821551,0.012051969956661987,7.557952638934969e-05,0.00011363690882345537,256,256,572,814,0.0016132492635870014
489,watercraft,3.8748534861952066,1,1,0,0,0.0011170533569087836,0.003005594942068278,0.01727709643061493,0.00010675179196564441,0.0027459112812011255,256,256,501,599,0.0041226482989770614
490,watercraft,5.126568488776684,1,1,0,0,0.0003258359736182923,0.0005673679174406163,0.004812875652484617,4.012346120714494e-05,8.128602511448283e-05,256,256,751,735,0.0008932038910589085
491,watercraft,7.661910727620125,1,1,0,0,0.0024718176701300403,0.00408751013854316,0.03894613212853487,0.00027398102138827263,0.0013497893056701165,256,256,567,827,0.006559327808673201
492,watercraft,3.7592826411128044,1,1,0,0,0.00016821408668953744,0.0004473627262673817,0.0012156875176985548,6.960870538520042e-05,0.00011193621174181254,256,256,679,714,0.0006155768129569192
493,watercraft,5.4294574074447155,1,1,0,0,0.0009511993925789506,0.0011897788880080968,0.014594342476454306,0.00024218605569476903,0.00042556000871437185,256,256,566,664,0.0021409782805870475
494,watercraft,6.262368522584438,1,1,0,0,0.001292402487206874,0.001392896039526003,0.020123042887396456,0.00013442590636197124,0.00023532302598994193,256,256,709,832,0.002685298526732877
495,watercraft,4.711040295660496,1,1,0,0,0.0006261662628626045,0.002152420992807927,0.004612076683244635,0.00029922644697866186,0.0020794256663819763,256,256,575,623,0.0027785872556705315
496,watercraft,3.942962735891342,1,1,0,0,0.0018628001706776519,0.0007954337826704476,0.0041260802360975814,0.0018467706088168704,0.0003711197821900103,256,256,642,677,0.0026582339533480995
497,watercraft,7.468752562999725,1,1,0,0,0.002688290955725277,0.004587428476033196,0.04239870405239223,0.0002799276517578815,0.00264902264730336,256,256,573,817,0.007275719431758473
498,watercraft,6.595579907298088,1,1,0,0,0.0006212231909827337,0.0012307652309834095,0.007981816054330286,0.0003122033522398528,0.0005502236330457702,256,256,708,731,0.0018519884219661432
499,watercraft,6.979720667004585,1,1,0,0,0.0008568293929516553,0.0011387156186216506,0.013467859437706849,6.86606786460377e-05,0.00014585319052380118,256,256,744,808,0.001995545011573306
500,watercraft,7.696353364735842,1,1,0,0,0.0028392266755649658,0.003585700729257987,0.045120518812100344,0.00022423317433073334,0.0006107918806324613,256,256,638,721,0.006424927404822953
501,watercraft,6.463940255343914,1,1,0,0,0.0011713548726990466,0.001344218369853962,0.018387030342845303,0.00016533694024941357,0.00016184589475200608,256,256,637,801,0.0025155732425530086
502,watercraft,7.181194610893726,1,1,0,0,0.0006351704338453077,0.0010104940741088213,0.009000532899160169,0.0002091070452337235,0.00033682637965731094,256,256,696,690,0.001645664507954129
503,watercraft,7.508450653403997,1,1,0,0,0.00019059523226983214,0.0008899295187870718,0.0026105968944699007,2.7906584301843305e-05,0.00013404048194948052,256,256,740,688,0.001080524751056904
504,watercraft,6.961253006011248,1,1,0,0,0.0003104583894944802,0.0010597002889985272,0.0027645797186751494,0.00022760408622887036,0.00039290034366142165,256,256,786,779,0.0013701586784930072
505,watercraft,4.440475255250931,1,1,0,0,0.00042104493676181046,0.0009747667966184609,0.004235859305587943,0.00027632113151854665,0.000413049830033232,256,256,586,566,0.0013958117333802713
506,watercraft,5.585025064647198,1,1,0,0,0.000842096138699427,0.00201630441227683,0.012156107618200278,0.0001226739129687798,0.0004575843406985757,256,256,734,755,0.002858400550976257
507,watercraft,5.282948724925518,1,1,0,0,0.0009258488446189645,0.0013025954117563156,0.013942740129910612,0.0002461396998708334,0.00017260853900159432,256,256,621,743,0.00222844425637528
508,watercraft,4.25582192838192,1,1,0,0,0.0002328338910421829,0.0006190502653294803,0.0036242224966478204,2.8312105129233182e-05,0.00014406533896114458,256,256,609,754,0.0008518841563716632
509,watercraft,4.397207405418158,1,1,0,0,0.0006716832791393218,0.00296801623729809,0.009827116065899312,0.0001758099139544595,0.0027054961770363174,256,256,558,582,0.0036396995164374116
510,watercraft,4.99616889283061,1,1,0,0,0.00016768585327397415,0.0006203555009598299,0.002075996303904094,5.443383201018167e-05,7.085170118688116e-05,256,256,769,744,0.000788041354233804
511,watercraft,5.395672749727964,1,1,0,0,0.0010093464985652058,0.0010982561868412325,0.015852467074088047,0.00010562446791069491,0.0001991530645767737,256,256,657,796,0.0021076026854064383
512,watercraft,4.098759964108467,1,1,0,0,0.0008082509485485579,0.0008645351702152365,0.009424848555867149,0.0005520393239025053,0.000165416971060942,256,256,548,722,0.0016727861187637943
513,watercraft,3.9352760650217533,1,1,0,0,0.00023895398741424211,0.0004614759477657764,0.003530615576893302,2.5767542451903707e-05,7.143501381620123e-05,256,256,591,709,0.0007004299351800185
514,watercraft,3.3138971775770187,1,1,0,0,0.000249789838239077,0.0003219184162352637,0.003133598970306751,0.00012476568262999316,5.1204408290089786e-05,256,256,530,710,0.0005717082544743407
515,watercraft,4.914632067084312,1,1,0,0,0.00030635234281174066,0.0005955107064211929,0.0031177856355601294,0.00018197788150173602,0.00010671921173375434,256,256,654,710,0.0009018630492329335
516,watercraft,6.513274274766445,1,1,0,0,0.0005114908437783409,0.0007871093973818137,0.0056532645885804126,0.00024816703580989225,0.00027187786157535404,256,256,798,808,0.0012986002411601546
517,watercraft,5.834943614900112,1,1,0,0,0.0009374004946953479,0.0015297923046406732,0.014627887734920453,0.00013396700861223769,0.0002767890650418308,256,256,670,788,0.002467192799336021
518,watercraft,3.5184244625270367,1,1,0,0,0.00012137271068891029,0.0007548827166116797,0.001344566286619128,3.857989174007562e-05,0.00037575760266947157,256,256,551,567,0.00087625542730059
519,watercraft,5.527650471776724,1,1,0,0,0.0019920495723707394,0.004286308139028986,0.026758669944311538,0.0006125019068879377,0.0031884022321144387,256,256,538,658,0.006278357711399726
520,watercraft,4.821511916816235,1,1,0,0,0.0005537107923828171,0.0008227652752116149,0.007532075834097819,0.00022378128196692045,0.00013354543547866582,256,256,631,701,0.001376476067594432
521,watercraft,5.882450379431248,1,1,0,0,0.0005091452339482058,0.0011389670228429765,0.007501396415096824,0.00014091752445921646,0.00041162874579684294,256,256,636,667,0.0016481122567911823
522,watercraft,5.032645072788,1,1,0,0,0.0017028387398840355,0.0021766466957062933,0.02599346738085842,0.0003169866686362074,0.0004025364494227002,256,256,523,726,0.003879485435590329
523,watercraft,3.7333935033529997,1,1,0,0,0.0002586171854577977,0.00040713184974802,0.003922971649897489,5.9827361390756874e-05,8.934475881036338e-05,256,256,567,676,0.0006657490352058177
524,watercraft,6.643284112215042,1,1,0,0,0.0003958476118545565,0.0007681835207809832,0.005033395752668716,0.0001282939865880153,0.0001719758786976498,256,256,808,768,0.0011640311326355398
